time_s,Tj_K,Zth_KW
0.0926,308.1230,0.406150
0.0927,308.1240,0.406200
0.0928,308.1250,0.406250
0.0929,308.1260,0.406300
0.0930,308.1270,0.406350
0.0931,308.1280,0.406400
0.0932,308.1290,0.406450
0.0933,308.1300,0.406500
0.0934,308.1310,0.406550
0.0935,308.1320,0.406600
0.0936,308.1340,0.406700
0.0937,308.1350,0.406750
0.0938,308.1360,0.406800
0.0939,308.1370,0.406850
0.0940,308.1380,0.406900
0.0941,308.1390,0.406950
0.0942,308.1400,0.407000
0.0943,308.1410,0.407050
0.0944,308.1420,0.407100
0.0945,308.1430,0.407150
0.0946,308.1440,0.407200
0.0947,308.1450,0.407250
0.0948,308.1460,0.407300
0.0949,308.1470,0.407350
0.0950,308.1480,0.407400
0.0951,308.1490,0.407450
0.0952,308.1500,0.407500
0.0953,308.1510,0.407550
0.0954,308.1520,0.407600
0.0955,308.1530,0.407650
0.0956,308.1540,0.407700
0.0957,308.1550,0.407750
0.0958,308.1560,0.407800
0.0959,308.1570,0.407850
0.0960,308.1580,0.407900
0.0961,308.1590,0.407950
0.0962,308.1600,0.408000
0.0963,308.1610,0.408050
0.0964,308.1620,0.408100
0.0965,308.1630,0.408150
0.0966,308.1640,0.408200
0.0967,308.1650,0.408250
0.0968,308.1660,0.408300
0.0969,308.1670,0.408350
0.0970,308.1680,0.408400
0.0971,308.1700,0.408500
0.0972,308.1710,0.408550
0.0973,308.1720,0.408600
0.0974,308.1730,0.408650
0.0975,308.1740,0.408700
0.0976,308.1750,0.408750
0.0977,308.1760,0.408800
0.0978,308.1770,0.408850
0.0979,308.1780,0.408900
0.0980,308.1790,0.408950
0.0981,308.1800,0.409000
0.0982,308.1810,0.409050
0.0983,308.1820,0.409100
0.0984,308.1830,0.409150
0.0985,308.1840,0.409200
0.0986,308.1850,0.409250
0.0987,308.1860,0.409300
0.0988,308.1860,0.409300
0.0989,308.1870,0.409350
0.0990,308.1880,0.409400
0.0991,308.1890,0.409450
0.0992,308.1900,0.409500
0.0993,308.1910,0.409550
0.0994,308.1920,0.409600
0.0995,308.1930,0.409650
0.0996,308.1940,0.409700
0.0997,308.1950,0.409750
0.0998,308.1960,0.409800
0.0999,308.1970,0.409850
0.1000,308.1980,0.409900
0.1001,308.1990,0.409950
0.1002,308.2000,0.410000
0.1003,308.2010,0.410050
0.1004,308.2020,0.410100
0.1005,308.2030,0.410150
0.1006,308.2040,0.410200
0.1007,308.2050,0.410250
0.1008,308.2060,0.410300
0.1009,308.2070,0.410350
0.1010,308.2080,0.410400
0.1011,308.2090,0.410450
0.1012,308.2100,0.410500
0.1013,308.2110,0.410550
0.1014,308.2120,0.410600
0.1015,308.2130,0.410650
0.1016,308.2140,0.410700
0.1017,308.2150,0.410750
0.1018,308.2160,0.410800
0.1019,308.2170,0.410850
0.1020,308.2180,0.410900
0.1021,308.2190,0.410950
0.1022,308.2200,0.411000
0.1023,308.2210,0.411050
0.1024,308.2220,0.411100
0.1025,308.2220,0.411100
0.1026,308.2230,0.411150
0.1027,308.2240,0.411200
0.1028,308.2250,0.411250
0.1029,308.2260,0.411300
0.1030,308.2270,0.411350
0.1031,308.2280,0.411400
0.1032,308.2290,0.411450
0.1033,308.2300,0.411500
0.1034,308.2310,0.411550
0.1035,308.2320,0.411600
0.1036,308.2330,0.411650
0.1037,308.2340,0.411700
0.1038,308.2350,0.411750
0.1039,308.2360,0.411800
0.1040,308.2370,0.411850
0.1041,308.2380,0.411900
0.1042,308.2390,0.411950
0.1043,308.2390,0.411950
0.1044,308.2400,0.412000
0.1045,308.2410,0.412050
0.1046,308.2420,0.412100
0.1047,308.2430,0.412150
0.1048,308.2440,0.412200
0.1049,308.2450,0.412250
0.1050,308.2460,0.412300
0.1051,308.2470,0.412350
0.1052,308.2480,0.412400
0.1053,308.2490,0.412450
0.1054,308.2500,0.412500
0.1055,308.2510,0.412550
0.1056,308.2520,0.412600
0.1057,308.2520,0.412600
0.1058,308.2530,0.412650
0.1059,308.2540,0.412700
0.1060,308.2550,0.412750
0.1061,308.2560,0.412800
0.1062,308.2570,0.412850
0.1063,308.2580,0.412900
0.1064,308.2590,0.412950
0.1065,308.2600,0.413000
0.1066,308.2610,0.413050
0.1067,308.2620,0.413100
0.1068,308.2630,0.413150
0.1069,308.2630,0.413150
0.1070,308.2640,0.413200
0.1071,308.2650,0.413250
0.1072,308.2660,0.413300
0.1073,308.2670,0.413350
0.1074,308.2680,0.413400
0.1075,308.2690,0.413450
0.1076,308.2700,0.413500
0.1077,308.2710,0.413550
0.1078,308.2720,0.413600
0.1079,308.2730,0.413650
0.1080,308.2730,0.413650
0.1081,308.2740,0.413700
0.1082,308.2750,0.413750
0.1083,308.2760,0.413800
0.1084,308.2770,0.413850
0.1085,308.2780,0.413900
0.1086,308.2790,0.413950
0.1087,308.2800,0.414000
0.1088,308.2810,0.414050
0.1089,308.2820,0.414100
0.1090,308.2820,0.414100
0.1091,308.2830,0.414150
0.1092,308.2840,0.414200
0.1093,308.2850,0.414250
0.1094,308.2860,0.414300
0.1095,308.2870,0.414350
0.1096,308.2880,0.414400
0.1097,308.2890,0.414450
0.1098,308.2900,0.414500
0.1099,308.2900,0.414500
0.1100,308.2910,0.414550
0.1101,308.2920,0.414600
0.1102,308.2930,0.414650
0.1103,308.2940,0.414700
0.1104,308.2950,0.414750
0.1105,308.2960,0.414800
0.1106,308.2970,0.414850
0.1107,308.2980,0.414900
0.1108,308.2980,0.414900
0.1109,308.2990,0.414950
0.1110,308.3000,0.415000
0.1111,308.3010,0.415050
0.1112,308.3020,0.415100
0.1113,308.3030,0.415150
0.1114,308.3040,0.415200
0.1115,308.3050,0.415250
0.1116,308.3050,0.415250
0.1117,308.3060,0.415300
0.1118,308.3070,0.415350
0.1119,308.3080,0.415400
0.1120,308.3090,0.415450
0.1121,308.3100,0.415500
0.1122,308.3110,0.415550
0.1123,308.3120,0.415600
0.1124,308.3120,0.415600
0.1125,308.3130,0.415650
0.1126,308.3140,0.415700
0.1127,308.3150,0.415750
0.1128,308.3160,0.415800
0.1129,308.3170,0.415850
0.1130,308.3180,0.415900
0.1131,308.3180,0.415900
0.1132,308.3190,0.415950
0.1133,308.3200,0.416000
0.1134,308.3210,0.416050
0.1135,308.3220,0.416100
0.1136,308.3230,0.416150
0.1137,308.3240,0.416200
0.1138,308.3240,0.416200
0.1139,308.3250,0.416250
0.1140,308.3260,0.416300
0.1141,308.3270,0.416350
0.1142,308.3280,0.416400
0.1143,308.3290,0.416450
0.1144,308.3300,0.416500
0.1145,308.3300,0.416500
0.1146,308.3310,0.416550
0.1147,308.3320,0.416600
0.1148,308.3330,0.416650
0.1149,308.3340,0.416700
0.1150,308.3350,0.416750
0.1151,308.3360,0.416800
0.1152,308.3360,0.416800
0.1153,308.3370,0.416850
0.1154,308.3380,0.416900
0.1155,308.3390,0.416950
0.1156,308.3400,0.417000
0.1157,308.3410,0.417050
0.1158,308.3410,0.417050
0.1159,308.3420,0.417100
0.1160,308.3430,0.417150
0.1161,308.3440,0.417200
0.1162,308.3450,0.417250
0.1163,308.3460,0.417300
0.1164,308.3460,0.417300
0.1165,308.3470,0.417350
0.1166,308.3480,0.417400
0.1167,308.3490,0.417450
0.1168,308.3500,0.417500
0.1169,308.3510,0.417550
0.1170,308.3520,0.417600
0.1171,308.3520,0.417600
0.1172,308.3530,0.417650
0.1173,308.3540,0.417700
0.1174,308.3550,0.417750
0.1175,308.3560,0.417800
0.1176,308.3560,0.417800
0.1177,308.3570,0.417850
0.1178,308.3580,0.417900
0.1179,308.3590,0.417950
0.1180,308.3600,0.418000
0.1181,308.3610,0.418050
0.1182,308.3610,0.418050
0.1183,308.3620,0.418100
0.1184,308.3630,0.418150
0.1185,308.3640,0.418200
0.1186,308.3650,0.418250
0.1187,308.3660,0.418300
0.1188,308.3660,0.418300
0.1189,308.3670,0.418350
0.1190,308.3680,0.418400
0.1191,308.3690,0.418450
0.1192,308.3700,0.418500
0.1193,308.3700,0.418500
0.1194,308.3710,0.418550
0.1195,308.3720,0.418600
0.1196,308.3730,0.418650
0.1197,308.3740,0.418700
0.1198,308.3740,0.418700
0.1199,308.3750,0.418750
0.1200,308.3760,0.418800
0.1201,308.3770,0.418850
0.1202,308.3780,0.418900
0.1203,308.3790,0.418950
0.1204,308.3790,0.418950
0.1205,308.3800,0.419000
0.1206,308.3810,0.419050
0.1207,308.3820,0.419100
0.1208,308.3830,0.419150
0.1209,308.3830,0.419150
0.1210,308.3840,0.419200
0.1211,308.3850,0.419250
0.1212,308.3860,0.419300
0.1213,308.3870,0.419350
0.1214,308.3870,0.419350
0.1215,308.3880,0.419400
0.1216,308.3890,0.419450
0.1217,308.3900,0.419500
0.1218,308.3910,0.419550
0.1219,308.3910,0.419550
0.1220,308.3920,0.419600
0.1221,308.3930,0.419650
0.1222,308.3940,0.419700
0.1223,308.3950,0.419750
0.1224,308.3950,0.419750
0.1225,308.3960,0.419800
0.1226,308.3970,0.419850
0.1227,308.3980,0.419900
0.1228,308.3990,0.419950
0.1229,308.3990,0.419950
0.1230,308.4000,0.420000
0.1231,308.4010,0.420050
0.1232,308.4020,0.420100
0.1233,308.4030,0.420150
0.1234,308.4030,0.420150
0.1235,308.4040,0.420200
0.1236,308.4050,0.420250
0.1237,308.4060,0.420300
0.1238,308.4060,0.420300
0.1239,308.4070,0.420350
0.1240,308.4080,0.420400
0.1241,308.4090,0.420450
0.1242,308.4100,0.420500
0.1243,308.4100,0.420500
0.1244,308.4110,0.420550
0.1245,308.4120,0.420600
0.1246,308.4130,0.420650
0.1247,308.4130,0.420650
0.1248,308.4140,0.420700
0.1249,308.4150,0.420750
0.1250,308.4160,0.420800
0.1251,308.4170,0.420850
0.1252,308.4170,0.420850
0.1253,308.4180,0.420900
0.1254,308.4190,0.420950
0.1255,308.4200,0.421000
0.1256,308.4200,0.421000
0.1257,308.4210,0.421050
0.1258,308.4220,0.421100
0.1259,308.4230,0.421150
0.1260,308.4240,0.421200
0.1261,308.4240,0.421200
0.1262,308.4250,0.421250
0.1263,308.4260,0.421300
0.1264,308.4270,0.421350
0.1265,308.4270,0.421350
0.1266,308.4280,0.421400
0.1267,308.4290,0.421450
0.1268,308.4300,0.421500
0.1269,308.4300,0.421500
0.1270,308.4310,0.421550
0.1271,308.4320,0.421600
0.1272,308.4330,0.421650
0.1273,308.4340,0.421700
0.1274,308.4340,0.421700
0.1275,308.4350,0.421750
0.1276,308.4360,0.421800
0.1277,308.4370,0.421850
0.1278,308.4370,0.421850
0.1279,308.4380,0.421900
0.1280,308.4390,0.421950
0.1281,308.4400,0.422000
0.1282,308.4400,0.422000
0.1283,308.4410,0.422050
0.1284,308.4420,0.422100
0.1285,308.4430,0.422150
0.1286,308.4430,0.422150
0.1287,308.4440,0.422200
0.1288,308.4450,0.422250
0.1289,308.4460,0.422300
0.1290,308.4460,0.422300
0.1291,308.4470,0.422350
0.1292,308.4480,0.422400
0.1293,308.4490,0.422450
0.1294,308.4490,0.422450
0.1295,308.4500,0.422500
0.1296,308.4510,0.422550
0.1297,308.4520,0.422600
0.1298,308.4520,0.422600
0.1299,308.4530,0.422650
0.1300,308.4540,0.422700
0.1301,308.4550,0.422750
0.1302,308.4550,0.422750
0.1303,308.4560,0.422800
0.1304,308.4570,0.422850
0.1305,308.4580,0.422900
0.1306,308.4580,0.422900
0.1307,308.4590,0.422950
0.1308,308.4600,0.423000
0.1309,308.4610,0.423050
0.1310,308.4610,0.423050
0.1311,308.4620,0.423100
0.1312,308.4630,0.423150
0.1313,308.4640,0.423200
0.1314,308.4640,0.423200
0.1315,308.4650,0.423250
0.1316,308.4660,0.423300
0.1317,308.4660,0.423300
0.1318,308.4670,0.423350
0.1319,308.4680,0.423400
0.1320,308.4690,0.423450
0.1321,308.4690,0.423450
0.1322,308.4700,0.423500
0.1323,308.4710,0.423550
0.1324,308.4720,0.423600
0.1325,308.4720,0.423600
0.1326,308.4730,0.423650
0.1327,308.4740,0.423700
0.1328,308.4750,0.423750
0.1329,308.4750,0.423750
0.1330,308.4760,0.423800
0.1331,308.4770,0.423850
0.1332,308.4780,0.423900
0.1333,308.4780,0.423900
0.1334,308.4790,0.423950
0.1335,308.4800,0.424000
0.1336,308.4800,0.424000
0.1337,308.4810,0.424050
0.1338,308.4820,0.424100
0.1339,308.4830,0.424150
0.1340,308.4830,0.424150
0.1341,308.4840,0.424200
0.1342,308.4850,0.424250
0.1343,308.4850,0.424250
0.1344,308.4860,0.424300
0.1345,308.4870,0.424350
0.1346,308.4880,0.424400
0.1347,308.4880,0.424400
0.1348,308.4890,0.424450
0.1349,308.4900,0.424500
0.1350,308.4910,0.424550
0.1351,308.4910,0.424550
0.1352,308.4920,0.424600
0.1353,308.4930,0.424650
0.1354,308.4930,0.424650
0.1355,308.4940,0.424700
0.1356,308.4950,0.424750
0.1357,308.4960,0.424800
0.1358,308.4960,0.424800
0.1359,308.4970,0.424850
0.1360,308.4980,0.424900
0.1361,308.4980,0.424900
0.1362,308.4990,0.424950
0.1363,308.5000,0.425000
0.1364,308.5010,0.425050
0.1365,308.5010,0.425050
0.1366,308.5020,0.425100
0.1367,308.5030,0.425150
0.1368,308.5030,0.425150
0.1369,308.5040,0.425200
0.1370,308.5050,0.425250
0.1371,308.5050,0.425250
0.1372,308.5060,0.425300
0.1373,308.5070,0.425350
0.1374,308.5080,0.425400
0.1375,308.5080,0.425400
0.1376,308.5090,0.425450
0.1377,308.5100,0.425500
0.1378,308.5100,0.425500
0.1379,308.5110,0.425550
0.1380,308.5120,0.425600
0.1381,308.5130,0.425650
0.1382,308.5130,0.425650
0.1383,308.5140,0.425700
0.1384,308.5150,0.425750
0.1385,308.5150,0.425750
0.1386,308.5160,0.425800
0.1387,308.5170,0.425850
0.1388,308.5170,0.425850
0.1389,308.5180,0.425900
0.1390,308.5190,0.425950
0.1391,308.5200,0.426000
0.1392,308.5200,0.426000
0.1393,308.5210,0.426050
0.1394,308.5220,0.426100
0.1395,308.5220,0.426100
0.1396,308.5230,0.426150
0.1397,308.5240,0.426200
0.1398,308.5240,0.426200
0.1399,308.5250,0.426250
0.1400,308.5260,0.426300
0.1401,308.5260,0.426300
0.1402,308.5270,0.426350
0.1403,308.5280,0.426400
0.1404,308.5290,0.426450
0.1405,308.5290,0.426450
0.1406,308.5300,0.426500
0.1407,308.5310,0.426550
0.1408,308.5310,0.426550
0.1409,308.5320,0.426600
0.1410,308.5330,0.426650
0.1411,308.5330,0.426650
0.1412,308.5340,0.426700
0.1413,308.5350,0.426750
0.1414,308.5350,0.426750
0.1415,308.5360,0.426800
0.1416,308.5370,0.426850
0.1417,308.5370,0.426850
0.1418,308.5380,0.426900
0.1419,308.5390,0.426950
0.1420,308.5400,0.427000
0.1421,308.5400,0.427000
0.1422,308.5410,0.427050
0.1423,308.5420,0.427100
0.1424,308.5420,0.427100
0.1425,308.5430,0.427150
0.1426,308.5440,0.427200
0.1427,308.5440,0.427200
0.1428,308.5450,0.427250
0.1429,308.5460,0.427300
0.1430,308.5460,0.427300
0.1431,308.5470,0.427350
0.1432,308.5480,0.427400
0.1433,308.5480,0.427400
0.1434,308.5490,0.427450
0.1435,308.5500,0.427500
0.1436,308.5500,0.427500
0.1437,308.5510,0.427550
0.1438,308.5520,0.427600
0.1439,308.5520,0.427600
0.1440,308.5530,0.427650
0.1441,308.5540,0.427700
0.1442,308.5540,0.427700
0.1443,308.5550,0.427750
0.1444,308.5560,0.427800
0.1445,308.5560,0.427800
0.1446,308.5570,0.427850
0.1447,308.5580,0.427900
0.1448,308.5580,0.427900
0.1449,308.5590,0.427950
0.1450,308.5600,0.428000
0.1451,308.5600,0.428000
0.1452,308.5610,0.428050
0.1453,308.5620,0.428100
0.1454,308.5620,0.428100
0.1455,308.5630,0.428150
0.1456,308.5640,0.428200
0.1457,308.5640,0.428200
0.1458,308.5650,0.428250
0.1459,308.5660,0.428300
0.1460,308.5660,0.428300
0.1461,308.5670,0.428350
0.1462,308.5680,0.428400
0.1463,308.5680,0.428400
0.1464,308.5690,0.428450
0.1465,308.5700,0.428500
0.1466,308.5700,0.428500
0.1467,308.5710,0.428550
0.1468,308.5720,0.428600
0.1469,308.5720,0.428600
0.1470,308.5730,0.428650
0.1471,308.5740,0.428700
0.1472,308.5740,0.428700
0.1473,308.5750,0.428750
0.1474,308.5760,0.428800
0.1475,308.5760,0.428800
0.1476,308.5770,0.428850
0.1477,308.5780,0.428900
0.1478,308.5780,0.428900
0.1479,308.5790,0.428950
0.1480,308.5800,0.429000
0.1481,308.5800,0.429000
0.1482,308.5810,0.429050
0.1483,308.5820,0.429100
0.1484,308.5820,0.429100
0.1485,308.5830,0.429150
0.1486,308.5830,0.429150
0.1487,308.5840,0.429200
0.1488,308.5850,0.429250
0.1489,308.5850,0.429250
0.1490,308.5860,0.429300
0.1491,308.5870,0.429350
0.1492,308.5870,0.429350
0.1493,308.5880,0.429400
0.1494,308.5890,0.429450
0.1495,308.5890,0.429450
0.1496,308.5900,0.429500
0.1497,308.5910,0.429550
0.1498,308.5910,0.429550
0.1499,308.5920,0.429600
0.1500,308.5930,0.429650
0.1501,308.5930,0.429650
0.1502,308.5940,0.429700
0.1503,308.5940,0.429700
0.1504,308.5950,0.429750
0.1505,308.5960,0.429800
0.1506,308.5960,0.429800
0.1507,308.5970,0.429850
0.1508,308.5980,0.429900
0.1509,308.5980,0.429900
0.1510,308.5990,0.429950
0.1511,308.6000,0.430000
0.1512,308.6000,0.430000
0.1513,308.6010,0.430050
0.1514,308.6020,0.430100
0.1515,308.6020,0.430100
0.1516,308.6030,0.430150
0.1517,308.6030,0.430150
0.1518,308.6040,0.430200
0.1519,308.6050,0.430250
0.1520,308.6050,0.430250
0.1521,308.6060,0.430300
0.1522,308.6070,0.430350
0.1523,308.6070,0.430350
0.1524,308.6080,0.430400
0.1525,308.6090,0.430450
0.1526,308.6090,0.430450
0.1527,308.6100,0.430500
0.1528,308.6100,0.430500
0.1529,308.6110,0.430550
0.1530,308.6120,0.430600
0.1531,308.6120,0.430600
0.1532,308.6130,0.430650
0.1533,308.6140,0.430700
0.1534,308.6140,0.430700
0.1535,308.6150,0.430750
0.1536,308.6150,0.430750
0.1537,308.6160,0.430800
0.1538,308.6170,0.430850
0.1539,308.6170,0.430850
0.1540,308.6180,0.430900
0.1541,308.6190,0.430950
0.1542,308.6190,0.430950
0.1543,308.6200,0.431000
0.1544,308.6210,0.431050
0.1545,308.6210,0.431050
0.1546,308.6220,0.431100
0.1547,308.6220,0.431100
0.1548,308.6230,0.431150
0.1549,308.6240,0.431200
0.1550,308.6240,0.431200
0.1551,308.6250,0.431250
0.1552,308.6260,0.431300
0.1553,308.6260,0.431300
0.1554,308.6270,0.431350
0.1555,308.6270,0.431350
0.1556,308.6280,0.431400
0.1557,308.6290,0.431450
0.1558,308.6290,0.431450
0.1559,308.6300,0.431500
0.1560,308.6300,0.431500
0.1561,308.6310,0.431550
0.1562,308.6320,0.431600
0.1563,308.6320,0.431600
0.1564,308.6330,0.431650
0.1565,308.6340,0.431700
0.1566,308.6340,0.431700
0.1567,308.6350,0.431750
0.1568,308.6350,0.431750
0.1569,308.6360,0.431800
0.1570,308.6370,0.431850
0.1571,308.6370,0.431850
0.1572,308.6380,0.431900
0.1573,308.6380,0.431900
0.1574,308.6390,0.431950
0.1575,308.6400,0.432000
0.1576,308.6400,0.432000
0.1577,308.6410,0.432050
0.1578,308.6420,0.432100
0.1579,308.6420,0.432100
0.1580,308.6430,0.432150
0.1581,308.6430,0.432150
0.1582,308.6440,0.432200
0.1583,308.6450,0.432250
0.1584,308.6450,0.432250
0.1585,308.6460,0.432300
0.1586,308.6460,0.432300
0.1587,308.6470,0.432350
0.1588,308.6480,0.432400
0.1589,308.6480,0.432400
0.1590,308.6490,0.432450
0.1591,308.6490,0.432450
0.1592,308.6500,0.432500
0.1593,308.6510,0.432550
0.1594,308.6510,0.432550
0.1595,308.6520,0.432600
0.1596,308.6530,0.432650
0.1597,308.6530,0.432650
0.1598,308.6540,0.432700
0.1599,308.6540,0.432700
0.1600,308.6550,0.432750
0.1601,308.6560,0.432800
0.1602,308.6560,0.432800
0.1603,308.6570,0.432850
0.1604,308.6570,0.432850
0.1605,308.6580,0.432900
0.1606,308.6590,0.432950
0.1607,308.6590,0.432950
0.1608,308.6600,0.433000
0.1609,308.6600,0.433000
0.1610,308.6610,0.433050
0.1611,308.6620,0.433100
0.1612,308.6620,0.433100
0.1613,308.6630,0.433150
0.1614,308.6630,0.433150
0.1615,308.6640,0.433200
0.1616,308.6650,0.433250
0.1617,308.6650,0.433250
0.1618,308.6660,0.433300
0.1619,308.6660,0.433300
0.1620,308.6670,0.433350
0.1621,308.6680,0.433400
0.1622,308.6680,0.433400
0.1623,308.6690,0.433450
0.1624,308.6690,0.433450
0.1625,308.6700,0.433500
0.1626,308.6700,0.433500
0.1627,308.6710,0.433550
0.1628,308.6720,0.433600
0.1629,308.6720,0.433600
0.1630,308.6730,0.433650
0.1631,308.6730,0.433650
0.1632,308.6740,0.433700
0.1633,308.6750,0.433750
0.1634,308.6750,0.433750
0.1635,308.6760,0.433800
0.1636,308.6760,0.433800
0.1637,308.6770,0.433850
0.1638,308.6780,0.433900
0.1639,308.6780,0.433900
0.1640,308.6790,0.433950
0.1641,308.6790,0.433950
0.1642,308.6800,0.434000
0.1643,308.6810,0.434050
0.1644,308.6810,0.434050
0.1645,308.6820,0.434100
0.1646,308.6820,0.434100
0.1647,308.6830,0.434150
0.1648,308.6830,0.434150
0.1649,308.6840,0.434200
0.1650,308.6850,0.434250
0.1651,308.6850,0.434250
0.1652,308.6860,0.434300
0.1653,308.6860,0.434300
0.1654,308.6870,0.434350
0.1655,308.6880,0.434400
0.1656,308.6880,0.434400
0.1657,308.6890,0.434450
0.1658,308.6890,0.434450
0.1659,308.6900,0.434500
0.1660,308.6900,0.434500
0.1661,308.6910,0.434550
0.1662,308.6920,0.434600
0.1663,308.6920,0.434600
0.1664,308.6930,0.434650
0.1665,308.6930,0.434650
0.1666,308.6940,0.434700
0.1667,308.6940,0.434700
0.1668,308.6950,0.434750
0.1669,308.6960,0.434800
0.1670,308.6960,0.434800
0.1671,308.6970,0.434850
0.1672,308.6970,0.434850
0.1673,308.6980,0.434900
0.1674,308.6990,0.434950
0.1675,308.6990,0.434950
0.1676,308.7000,0.435000
0.1677,308.7000,0.435000
0.1678,308.7010,0.435050
0.1679,308.7010,0.435050
0.1680,308.7020,0.435100
0.1681,308.7030,0.435150
0.1682,308.7030,0.435150
0.1683,308.7040,0.435200
0.1684,308.7040,0.435200
0.1685,308.7050,0.435250
0.1686,308.7050,0.435250
0.1687,308.7060,0.435300
0.1688,308.7070,0.435350
0.1689,308.7070,0.435350
0.1690,308.7080,0.435400
0.1691,308.7080,0.435400
0.1692,308.7090,0.435450
0.1693,308.7090,0.435450
0.1694,308.7100,0.435500
0.1695,308.7110,0.435550
0.1696,308.7110,0.435550
0.1697,308.7120,0.435600
0.1698,308.7120,0.435600
0.1699,308.7130,0.435650
0.1700,308.7130,0.435650
0.1701,308.7140,0.435700
0.1702,308.7150,0.435750
0.1703,308.7150,0.435750
0.1704,308.7160,0.435800
0.1705,308.7160,0.435800
0.1706,308.7170,0.435850
0.1707,308.7170,0.435850
0.1708,308.7180,0.435900
0.1709,308.7180,0.435900
0.1710,308.7190,0.435950
0.1711,308.7200,0.436000
0.1712,308.7200,0.436000
0.1713,308.7210,0.436050
0.1714,308.7210,0.436050
0.1715,308.7220,0.436100
0.1716,308.7220,0.436100
0.1717,308.7230,0.436150
0.1718,308.7240,0.436200
0.1719,308.7240,0.436200
0.1720,308.7250,0.436250
0.1721,308.7250,0.436250
0.1722,308.7260,0.436300
0.1723,308.7260,0.436300
0.1724,308.7270,0.436350
0.1725,308.7270,0.436350
0.1726,308.7280,0.436400
0.1727,308.7290,0.436450
0.1728,308.7290,0.436450
0.1729,308.7300,0.436500
0.1730,308.7300,0.436500
0.1731,308.7310,0.436550
0.1732,308.7310,0.436550
0.1733,308.7320,0.436600
0.1734,308.7320,0.436600
0.1735,308.7330,0.436650
0.1736,308.7340,0.436700
0.1737,308.7340,0.436700
0.1738,308.7350,0.436750
0.1739,308.7350,0.436750
0.1740,308.7360,0.436800
0.1741,308.7360,0.436800
0.1742,308.7370,0.436850
0.1743,308.7370,0.436850
0.1744,308.7380,0.436900
0.1745,308.7390,0.436950
0.1746,308.7390,0.436950
0.1747,308.7400,0.437000
0.1748,308.7400,0.437000
0.1749,308.7410,0.437050
0.1750,308.7410,0.437050
0.1751,308.7420,0.437100
0.1752,308.7420,0.437100
0.1753,308.7430,0.437150
0.1754,308.7430,0.437150
0.1755,308.7440,0.437200
0.1756,308.7450,0.437250
0.1757,308.7450,0.437250
0.1758,308.7460,0.437300
0.1759,308.7460,0.437300
0.1760,308.7470,0.437350
0.1761,308.7470,0.437350
0.1762,308.7480,0.437400
0.1763,308.7480,0.437400
0.1764,308.7490,0.437450
0.1765,308.7500,0.437500
0.1766,308.7500,0.437500
0.1767,308.7510,0.437550
0.1768,308.7510,0.437550
0.1769,308.7520,0.437600
0.1770,308.7520,0.437600
0.1771,308.7530,0.437650
0.1772,308.7530,0.437650
0.1773,308.7540,0.437700
0.1774,308.7540,0.437700
0.1775,308.7550,0.437750
0.1776,308.7550,0.437750
0.1777,308.7560,0.437800
0.1778,308.7570,0.437850
0.1779,308.7570,0.437850
0.1780,308.7580,0.437900
0.1781,308.7580,0.437900
0.1782,308.7590,0.437950
0.1783,308.7590,0.437950
0.1784,308.7600,0.438000
0.1785,308.7600,0.438000
0.1786,308.7610,0.438050
0.1787,308.7610,0.438050
0.1788,308.7620,0.438100
0.1789,308.7620,0.438100
0.1790,308.7630,0.438150
0.1791,308.7640,0.438200
0.1792,308.7640,0.438200
0.1793,308.7650,0.438250
0.1794,308.7650,0.438250
0.1795,308.7660,0.438300
0.1796,308.7660,0.438300
0.1797,308.7670,0.438350
0.1798,308.7670,0.438350
0.1799,308.7680,0.438400
0.1800,308.7680,0.438400
0.1801,308.7690,0.438450
0.1802,308.7690,0.438450
0.1803,308.7700,0.438500
0.1804,308.7710,0.438550
0.1805,308.7710,0.438550
0.1806,308.7720,0.438600
0.1807,308.7720,0.438600
0.1808,308.7730,0.438650
0.1809,308.7730,0.438650
0.1810,308.7740,0.438700
0.1811,308.7740,0.438700
0.1812,308.7750,0.438750
0.1813,308.7750,0.438750
0.1814,308.7760,0.438800
0.1815,308.7760,0.438800
0.1816,308.7770,0.438850
0.1817,308.7770,0.438850
0.1818,308.7780,0.438900
0.1819,308.7780,0.438900
0.1820,308.7790,0.438950
0.1821,308.7800,0.439000
0.1822,308.7800,0.439000
0.1823,308.7810,0.439050
0.1824,308.7810,0.439050
0.1825,308.7820,0.439100
0.1826,308.7820,0.439100
0.1827,308.7830,0.439150
0.1828,308.7830,0.439150
0.1829,308.7840,0.439200
0.1830,308.7840,0.439200
0.1831,308.7850,0.439250
0.1832,308.7850,0.439250
0.1833,308.7860,0.439300
0.1834,308.7860,0.439300
0.1835,308.7870,0.439350
0.1836,308.7870,0.439350
0.1837,308.7880,0.439400
0.1838,308.7880,0.439400
0.1839,308.7890,0.439450
0.1840,308.7890,0.439450
0.1841,308.7900,0.439500
0.1842,308.7910,0.439550
0.1843,308.7910,0.439550
0.1844,308.7920,0.439600
0.1845,308.7920,0.439600
0.1846,308.7930,0.439650
0.1847,308.7930,0.439650
0.1848,308.7940,0.439700
0.1849,308.7940,0.439700
0.1850,308.7950,0.439750
0.1851,308.7950,0.439750
0.1852,308.7960,0.439800
0.1853,308.7960,0.439800
0.1854,308.7970,0.439850
0.1855,308.7970,0.439850
0.1856,308.7980,0.439900
0.1857,308.7980,0.439900
